#protein_ID	protein_accession	Gene_ID	Gene_symbol
1944933898	XP_038078499	ECB-GENE-25481182	LOC119745898
1944933900	XP_038078500	ECB-GENE-25481182	LOC119745898
1944933902	XP_038078501	ECB-GENE-25481182	LOC119745898
1944933915	XP_038078508	ECB-GENE-25481191	LOC119745901
1944933917	XP_038078509	ECB-GENE-25481191	LOC119745901
1944933919	XP_038078510	ECB-GENE-25481198	LOC119745902
1944933921	XP_038078512	ECB-GENE-25481198	LOC119745902
1944933932	XP_038078517	ECB-GENE-25481205	LOC119745907
1944933943	XP_038078521	ECB-GENE-25481216	LOC119745916
1944933945	XP_038078522	ECB-GENE-25481216	LOC119745916
1944933949	XP_038078524	ECB-GENE-25481223	LOC119745918
1944933951	XP_038078525	ECB-GENE-25481228	LOC119745919
1944933955	XP_038078527	ECB-GENE-25481233	LOC119745921
1944933957	XP_038078528	ECB-GENE-25481237	LOC119745923
1944933978	XP_038078539	ECB-GENE-25481242	LOC119745930
1944933981	XP_038078540	ECB-GENE-25481242	LOC119745930
1944933983	XP_038078541	ECB-GENE-25481242	LOC119745930
1944933985	XP_038078542	ECB-GENE-25481242	LOC119745930
1944934029	XP_038078566	ECB-GENE-25481253	LOC119745934
1944934040	XP_038078572	ECB-GENE-25481258	LOC119745938
1944934042	XP_038078573	ECB-GENE-25481258	LOC119745938
1944934044	XP_038078574	ECB-GENE-25481265	LOC119745939
1944934046	XP_038078575	ECB-GENE-25481265	LOC119745939
1944934056	XP_038078580	ECB-GENE-25481272	LOC119745945
1944934058	XP_038078581	ECB-GENE-25481272	LOC119745945
1944934076	XP_038078590	ECB-GENE-25481279	LOC119745950
1944934113	XP_038078607	ECB-GENE-25481284	LOC119745960
1944934115	XP_038078608	ECB-GENE-25481284	LOC119745960
1944934118	XP_038078609	ECB-GENE-25481291	LOC119745961
1944934128	XP_038078614	ECB-GENE-25481296	LOC119745965
1944934142	XP_038078619	ECB-GENE-25481301	LOC119745968
1944934145	XP_038078620	ECB-GENE-25481306	LOC119745969
1944934147	XP_038078621	ECB-GENE-25481306	LOC119745969
1944934150	XP_038078622	ECB-GENE-25481306	LOC119745969
1944934152	XP_038078623	ECB-GENE-25481306	LOC119745969
1944934155	XP_038078624	ECB-GENE-25481322	LOC119745971
1944934158	XP_038078626	ECB-GENE-25481322	LOC119745971
1944934160	XP_038078627	ECB-GENE-25481329	LOC119745972
1944934188	XP_038078640	ECB-GENE-25481334	LOC119745977
1944934190	XP_038078641	ECB-GENE-25481334	LOC119745977
1944934194	XP_038078643	ECB-GENE-25481341	LOC119745979
1944934196	XP_038078644	ECB-GENE-25481341	LOC119745979
1944934199	XP_038078645	ECB-GENE-25481341	LOC119745979
1944934201	XP_038078646	ECB-GENE-25481351	LOC119745980
1944934203	XP_038078647	ECB-GENE-25481366	LOC119745983
1944934205	XP_038078648	ECB-GENE-25481366	LOC119745983
1944934207	XP_038078649	ECB-GENE-25481373	LOC119745984
1944934209	XP_038078650	ECB-GENE-25481373	LOC119745984
1944934225	XP_038078658	ECB-GENE-25481380	LOC119745989
1944934227	XP_038078659	ECB-GENE-25481398	LOC119745991
1944934229	XP_038078660	ECB-GENE-25481398	LOC119745991
1944934231	XP_038078661	ECB-GENE-25481398	LOC119745991
1944934233	XP_038078662	ECB-GENE-25481398	LOC119745991
1944934235	XP_038078664	ECB-GENE-25481409	LOC119745992
1944934237	XP_038078665	ECB-GENE-25481414	LOC119745993
1944934257	XP_038078676	ECB-GENE-25481419	LOC119746000
1944934263	XP_038078680	ECB-GENE-25481424	LOC119746003
1944934265	XP_038078681	ECB-GENE-25481424	LOC119746003
1944934273	XP_038078685	ECB-GENE-25481431	LOC119746006
1944934280	XP_038078690	ECB-GENE-25481436	LOC119746012
1944934298	XP_038078700	ECB-GENE-25481441	LOC119746017
1944934300	XP_038078701	ECB-GENE-25481446	LOC119746018
1944934304	XP_038078703	ECB-GENE-25481456	LOC119746021
1944934306	XP_038078704	ECB-GENE-25481456	LOC119746021
1944934308	XP_038078705	ECB-GENE-25481456	LOC119746021
1944934316	XP_038078710	ECB-GENE-25481465	LOC119746025
1944934326	XP_038078714	ECB-GENE-25481477	LOC119746030
1944934338	XP_038078721	ECB-GENE-25481482	LOC119746035
1944934341	XP_038078722	ECB-GENE-25481487	LOC119746037
1944934357	XP_038078731	ECB-GENE-25481492	LOC119746044
1944934359	XP_038078732	ECB-GENE-25481492	LOC119746044
1944934361	XP_038078733	ECB-GENE-25481492	LOC119746044
1944934363	XP_038078734	ECB-GENE-25481508	LOC119746046
1944934365	XP_038078735	ECB-GENE-25481508	LOC119746046
1944934367	XP_038078736	ECB-GENE-25481508	LOC119746046
1944934369	XP_038078738	ECB-GENE-25481508	LOC119746046
1944934371	XP_038078739	ECB-GENE-25481519	LOC119746047
1944934373	XP_038078740	ECB-GENE-25481519	LOC119746047
1944934376	XP_038078741	ECB-GENE-25481527	LOC119746048
1944934384	XP_038078746	ECB-GENE-25481532	LOC119746052
1944934392	XP_038078750	ECB-GENE-25481536	LOC119746054
1944934398	XP_038078752	ECB-GENE-25481541	LOC119746056
1944934400	XP_038078753	ECB-GENE-25481541	LOC119746056
1944934402	XP_038078754	ECB-GENE-25481541	LOC119746056
1944934404	XP_038078755	ECB-GENE-25481541	LOC119746056
1944934406	XP_038078756	ECB-GENE-25481541	LOC119746056
1944934434	XP_038078770	ECB-GENE-25481569	LOC119746065
1944934436	XP_038078771	ECB-GENE-25481569	LOC119746065
1944934446	XP_038078776	ECB-GENE-25481576	LOC119746067
1944934457	XP_038078781	ECB-GENE-25481586	LOC119746071
1944934469	XP_038078788	ECB-GENE-25481591	LOC119746073
1944934472	XP_038078789	ECB-GENE-25481597	LOC119746074
1944934482	XP_038078794	ECB-GENE-25481602	LOC119746077
1944934486	XP_038078796	ECB-GENE-25481607	LOC119746079
1944934491	XP_038078798	ECB-GENE-25481617	LOC119746083
1944934493	XP_038078799	ECB-GENE-25481617	LOC119746083
1944934495	XP_038078800	ECB-GENE-25481624	LOC119746084
1944934497	XP_038078801	ECB-GENE-25481629	LOC119746085
1944934499	XP_038078803	ECB-GENE-25481629	LOC119746085
1944934509	XP_038078808	ECB-GENE-25481636	LOC119746090
1944934521	XP_038078815	ECB-GENE-25481641	LOC119746095
1944934523	XP_038078816	ECB-GENE-25481646	LOC119746096
1944934525	XP_038078817	ECB-GENE-25481646	LOC119746096
1944934531	XP_038078820	ECB-GENE-25481653	LOC119746099
1944934533	XP_038078821	ECB-GENE-25481658	LOC119746100
1944934541	XP_038078826	ECB-GENE-25481668	LOC119746105
1944934543	XP_038078827	ECB-GENE-25481673	LOC119746106
1944934545	XP_038078828	ECB-GENE-25481678	LOC119746107
1944934547	XP_038078829	ECB-GENE-25481678	LOC119746107
1944934549	XP_038078830	ECB-GENE-25481685	LOC119746108
1944934551	XP_038078831	ECB-GENE-25481685	LOC119746108
1944934569	XP_038078840	ECB-GENE-25481692	LOC119746117
1944934571	XP_038078841	ECB-GENE-25481692	LOC119746117
1944934581	XP_038078846	ECB-GENE-25481699	LOC119746123
1944934583	XP_038078848	ECB-GENE-25481704	LOC119746124
1944934585	XP_038078849	ECB-GENE-25481709	LOC119746125
1944934600	XP_038078856	ECB-GENE-25481714	LOC119746130
1944934607	XP_038078860	ECB-GENE-25481720	LOC119746133
1944934611	XP_038078862	ECB-GENE-25481725	LOC119746135
1944934613	XP_038078863	ECB-GENE-25481725	LOC119746135
1944934615	XP_038078864	ECB-GENE-25481725	LOC119746135
1944934617	XP_038078865	ECB-GENE-25481725	LOC119746135
1944934619	XP_038078866	ECB-GENE-25481725	LOC119746135
1944934629	XP_038078871	ECB-GENE-25481738	LOC119746140
1944934633	XP_038078874	ECB-GENE-25481743	LOC119746142
1944934640	XP_038078877	ECB-GENE-25481748	LOC119746144
1944934642	XP_038078878	ECB-GENE-25481748	LOC119746144
1944934644	XP_038078879	ECB-GENE-25481748	LOC119746144
1944934652	XP_038078883	ECB-GENE-25481762	LOC119746149
1944934657	XP_038078886	ECB-GENE-25481767	LOC119746153
1944934659	XP_038078887	ECB-GENE-25481767	LOC119746153
1944934672	XP_038078893	ECB-GENE-25481774	LOC119746156
1944934680	XP_038078898	ECB-GENE-25481778	LOC119746160
1944934682	XP_038078899	ECB-GENE-25481783	LOC119746161
1944934690	XP_038078902	ECB-GENE-25481788	LOC119746168
1944934692	XP_038078903	ECB-GENE-25481788	LOC119746168
1944934694	XP_038078904	ECB-GENE-25481795	LOC119746169
1944934696	XP_038078906	ECB-GENE-25481795	LOC119746169
1944934709	XP_038078912	ECB-GENE-25481802	LOC119746175
1944934722	XP_038078919	ECB-GENE-25481807	LOC119746181
1944934724	XP_038078920	ECB-GENE-25481807	LOC119746181
1944934726	XP_038078921	ECB-GENE-25481807	LOC119746181
1944934728	XP_038078922	ECB-GENE-25481807	LOC119746181
1944934730	XP_038078923	ECB-GENE-25481807	LOC119746181
1944934735	XP_038078925	ECB-GENE-25481820	LOC119746185
1944934738	XP_038078926	ECB-GENE-25481825	LOC119746186
1944934740	XP_038078927	ECB-GENE-25481825	LOC119746186
1944934743	XP_038078928	ECB-GENE-25481832	LOC119746188
1944934758	XP_038078935	ECB-GENE-25481837	LOC119746198
1944934766	XP_038078937	ECB-GENE-25481842	LOC119746200
1944934805	XP_038078957	ECB-GENE-25481854	LOC119746214
1944934807	XP_038078958	ECB-GENE-25481854	LOC119746214
1944934809	XP_038078959	ECB-GENE-25481866	LOC119746216
1944934832	XP_038078971	ECB-GENE-25481871	LOC119746225
1944934842	XP_038078977	ECB-GENE-25481876	LOC119746229
1944934845	XP_038078978	ECB-GENE-25481881	LOC119746231
1944934847	XP_038078979	ECB-GENE-25481881	LOC119746231
1944934849	XP_038078980	ECB-GENE-25481881	LOC119746231
1944934851	XP_038078981	ECB-GENE-25481881	LOC119746231
1944934870	XP_038078991	ECB-GENE-25481892	LOC119746236
1944934872	XP_038078993	ECB-GENE-25481897	LOC119746237
1944934874	XP_038078994	ECB-GENE-25481897	LOC119746237
1944934876	XP_038078995	ECB-GENE-25481904	LOC119746238
1944934879	XP_038078997	ECB-GENE-25481909	LOC119746239
1944934881	XP_038078998	ECB-GENE-25481909	LOC119746239
1944934891	XP_038079003	ECB-GENE-25481916	LOC119746245
1944934895	XP_038079006	ECB-GENE-25481921	LOC119746247
1944934897	XP_038079007	ECB-GENE-25481926	LOC119746248
1944934900	XP_038079008	ECB-GENE-25481926	LOC119746248
1944934903	XP_038079009	ECB-GENE-25481926	LOC119746248
1944934905	XP_038079010	ECB-GENE-25481935	LOC119746249
1944934907	XP_038079011	ECB-GENE-25481935	LOC119746249
1944934913	XP_038079014	ECB-GENE-25481942	LOC119746253
1944934915	XP_038079015	ECB-GENE-25481942	LOC119746253
1944934917	XP_038079016	ECB-GENE-25481942	LOC119746253
1944934919	XP_038079018	ECB-GENE-25481942	LOC119746253
1944934921	XP_038079019	ECB-GENE-25481942	LOC119746253
1944934923	XP_038079020	ECB-GENE-25481955	LOC119746254
1944934926	XP_038079021	ECB-GENE-25481960	LOC119746255
1944934930	XP_038079023	ECB-GENE-25481965	LOC119746257
1944934947	XP_038079031	ECB-GENE-25481970	LOC119746267
1944934949	XP_038079032	ECB-GENE-25481970	LOC119746267
1944934951	XP_038079033	ECB-GENE-25481970	LOC119746267
1944934953	XP_038079034	ECB-GENE-25481970	LOC119746267
1944934955	XP_038079035	ECB-GENE-25481970	LOC119746267
1944934974	XP_038079045	ECB-GENE-25481983	LOC119746273
1944934978	XP_038079047	ECB-GENE-25481988	LOC119746275
1944934980	XP_038079048	ECB-GENE-25481988	LOC119746275
1944934982	XP_038079049	ECB-GENE-25481995	LOC119746276
1944934984	XP_038079050	ECB-GENE-25481995	LOC119746276
1944934986	XP_038079051	ECB-GENE-25482002	LOC119746277
1944934988	XP_038079052	ECB-GENE-25482012	LOC119746279
1944934995	XP_038079055	ECB-GENE-25482017	LOC119746282
1944934997	XP_038079056	ECB-GENE-25482022	LOC119746284
1944934999	XP_038079057	ECB-GENE-25482022	LOC119746284
1944935002	XP_038079058	ECB-GENE-25482029	LOC119746286
1944935004	XP_038079059	ECB-GENE-25482029	LOC119746286
1944935006	XP_038079060	ECB-GENE-25482029	LOC119746286
1944935008	XP_038079061	ECB-GENE-25482029	LOC119746286
1944935010	XP_038079062	ECB-GENE-25482029	LOC119746286
1944935013	XP_038079064	ECB-GENE-25482029	LOC119746286
1944935048	XP_038079082	ECB-GENE-25482051	LOC119746292
1944935079	XP_038079094	ECB-GENE-25482056	LOC119746302
1944935092	XP_038079100	ECB-GENE-25482061	LOC119746305
1944935095	XP_038079101	ECB-GENE-25482061	LOC119746305
1944935097	XP_038079102	ECB-GENE-25482068	LOC119746306
1944935100	XP_038079103	ECB-GENE-25482068	LOC119746306
1944935104	XP_038079104	ECB-GENE-25482075	LOC119746309
1944935106	XP_038079105	ECB-GENE-25482075	LOC119746309
1944935108	XP_038079106	ECB-GENE-25482075	LOC119746309
1944935110	XP_038079108	ECB-GENE-25482075	LOC119746309
1944935112	XP_038079109	ECB-GENE-25482075	LOC119746309
1944935114	XP_038079110	ECB-GENE-25482075	LOC119746309
1944935116	XP_038079111	ECB-GENE-25482075	LOC119746309
1944935118	XP_038079112	ECB-GENE-25482075	LOC119746309
1944935120	XP_038079113	ECB-GENE-25482075	LOC119746309
1944935126	XP_038079116	ECB-GENE-25482096	LOC119746312
1944935132	XP_038079121	ECB-GENE-25482101	LOC119746315
1944935134	XP_038079122	ECB-GENE-25482106	LOC119746316
1944935136	XP_038079123	ECB-GENE-25482106	LOC119746316
1944935139	XP_038079124	ECB-GENE-25482114	LOC119746317
1944935141	XP_038079125	ECB-GENE-25482114	LOC119746317
1944935147	XP_038079129	ECB-GENE-25482120	LOC119746320
1944935156	XP_038079134	ECB-GENE-25482125	LOC119746324
1944935177	XP_038079143	ECB-GENE-25482130	LOC119746331
1944935195	XP_038079152	ECB-GENE-25482135	LOC119746335
1944935197	XP_038079153	ECB-GENE-25482140	LOC119746336
1944935200	XP_038079154	ECB-GENE-25482140	LOC119746336
1944935202	XP_038079155	ECB-GENE-25482140	LOC119746336
1944935211	XP_038079160	ECB-GENE-25482149	LOC119746341
1944935213	XP_038079161	ECB-GENE-25482154	LOC119746342
1944935235	XP_038079172	ECB-GENE-25482159	LOC119746351
1944935237	XP_038079173	ECB-GENE-25482164	LOC119746352
1944935239	XP_038079174	ECB-GENE-25482164	LOC119746352
1944935251	XP_038079181	ECB-GENE-25482171	LOC119746357
1944935256	XP_038079183	ECB-GENE-25482175	LOC119746360
1944935307	XP_038079211	ECB-GENE-25482180	LOC119746376
1944935309	XP_038079212	ECB-GENE-25482180	LOC119746376
1944935311	XP_038079213	ECB-GENE-25482180	LOC119746376
1944935313	XP_038079214	ECB-GENE-25482180	LOC119746376
1944935315	XP_038079215	ECB-GENE-25482180	LOC119746376
1944935317	XP_038079216	ECB-GENE-25482180	LOC119746376
1944935319	XP_038079218	ECB-GENE-25482180	LOC119746376
1944935331	XP_038079224	ECB-GENE-25482197	LOC119746381
1944935333	XP_038079225	ECB-GENE-25482202	LOC119746382
1944935344	XP_038079231	ECB-GENE-25482207	LOC119746388
1944935346	XP_038079232	ECB-GENE-25482211	LOC119746390
1944935365	XP_038079242	ECB-GENE-25482216	LOC119746400
1944935367	XP_038079243	ECB-GENE-25482216	LOC119746400
1944935369	XP_038079244	ECB-GENE-25482216	LOC119746400
1944935371	XP_038079245	ECB-GENE-25482216	LOC119746400
1944935373	XP_038079246	ECB-GENE-25482216	LOC119746400
1944935375	XP_038079247	ECB-GENE-25482216	LOC119746400
1944935377	XP_038079248	ECB-GENE-25482231	LOC119746402
1944935379	XP_038079249	ECB-GENE-25482236	LOC119746403
1944935381	XP_038079251	ECB-GENE-25482236	LOC119746403
1944935383	XP_038079252	ECB-GENE-25482236	LOC119746403
1944935401	XP_038079261	ECB-GENE-25482250	LOC119746413
1944935403	XP_038079262	ECB-GENE-25482250	LOC119746413
1944935405	XP_038079263	ECB-GENE-25482250	LOC119746413
1944935500	XP_038079310	ECB-GENE-25482259	LOC119746429
1944935527	XP_038079325	ECB-GENE-25482269	LOC119746441
1944935529	XP_038079326	ECB-GENE-25482273	LOC119746442
1944935531	XP_038079327	ECB-GENE-25482273	LOC119746442
1944935533	XP_038079328	ECB-GENE-25482273	LOC119746442
1944935535	XP_038079329	ECB-GENE-25482273	LOC119746442
1944935541	XP_038079332	ECB-GENE-25482284	LOC119746446
1944935562	XP_038079343	ECB-GENE-25482289	LOC119746456
1944935564	XP_038079345	ECB-GENE-25482294	LOC119746457
1944935566	XP_038079346	ECB-GENE-25482294	LOC119746457
1944935568	XP_038079347	ECB-GENE-25482294	LOC119746457
1944935570	XP_038079348	ECB-GENE-25482294	LOC119746457
1944935572	XP_038079349	ECB-GENE-25482294	LOC119746457
1944935574	XP_038079350	ECB-GENE-25482307	LOC119746458
1944935576	XP_038079351	ECB-GENE-25482312	LOC119746459
1944935601	XP_038079364	ECB-GENE-25482317	LOC119746473
1944935634	XP_038079381	ECB-GENE-25482322	LOC119746484
1944935646	XP_038079388	ECB-GENE-25482326	LOC119746489
1944935670	XP_038079400	ECB-GENE-25482331	LOC119746500
1944935674	XP_038079402	ECB-GENE-25482336	LOC119746503
1944935676	XP_038079403	ECB-GENE-25482341	LOC119746504
1944935682	XP_038079407	ECB-GENE-25482346	LOC119746506
1944935696	XP_038079414	ECB-GENE-25482351	LOC119746509
1944935704	XP_038079419	ECB-GENE-25482356	LOC119746513
1944935706	XP_038079420	ECB-GENE-25482361	LOC119746514
1944935708	XP_038079421	ECB-GENE-25482366	LOC119746515
1944935726	XP_038079428	ECB-GENE-25482371	LOC119746524
1944935734	XP_038079432	ECB-GENE-25482376	LOC119746526
1944935736	XP_038079434	ECB-GENE-25482376	LOC119746526
1944935738	XP_038079435	ECB-GENE-25482376	LOC119746526
1944935740	XP_038079436	ECB-GENE-25482376	LOC119746526
1944935744	XP_038079438	ECB-GENE-25482387	LOC119746528
1944935748	XP_038079440	ECB-GENE-25482392	LOC119746531
1944935750	XP_038079441	ECB-GENE-25482392	LOC119746531
1944935754	XP_038079443	ECB-GENE-25482399	LOC119746534
1944935756	XP_038079445	ECB-GENE-25482404	LOC119746535
1944935787	XP_038079460	ECB-GENE-25482409	LOC119746553
1944935789	XP_038079461	ECB-GENE-25482409	LOC119746553
1944935791	XP_038079462	ECB-GENE-25482409	LOC119746553
1944935793	XP_038079463	ECB-GENE-25482409	LOC119746553
1944935795	XP_038079464	ECB-GENE-25482409	LOC119746553
1944935797	XP_038079465	ECB-GENE-25482409	LOC119746553
1944935799	XP_038044063	ECB-GENE-25482409	LOC119746553
1944935801	XP_038044064	ECB-GENE-25482409	LOC119746553
1944935807	XP_038044067	ECB-GENE-25442907	LOC119718742
1944935825	XP_038044076	ECB-GENE-25442912	LOC119718746
1944935851	XP_038044090	ECB-GENE-25442917	LOC119718755
1944935857	XP_038044094	ECB-GENE-25442922	LOC119718758
1944935863	XP_038044097	ECB-GENE-25442927	LOC119718761
1944935865	XP_038044098	ECB-GENE-25442932	LOC119718762
1944935879	XP_038044107	ECB-GENE-25442937	LOC119718769
1944935885	XP_038044111	ECB-GENE-25442942	LOC119718771
1944935889	XP_038044113	ECB-GENE-25442947	LOC119718773
1944935891	XP_038044114	ECB-GENE-25442947	LOC119718773
1944935894	XP_038044115	ECB-GENE-25442947	LOC119718773
1944935896	XP_038044116	ECB-GENE-25442947	LOC119718773
1944935922	XP_038044129	ECB-GENE-25442958	LOC119718781
1944935924	XP_038044130	ECB-GENE-25442963	LOC119718782
1944935926	XP_038044131	ECB-GENE-25442968	LOC119718783
1944935938	XP_038044137	ECB-GENE-25442973	LOC119718787
1944935941	XP_038044138	ECB-GENE-25442973	LOC119718787
1944935974	XP_038044153	ECB-GENE-25442980	LOC119718806
1944935976	XP_038044154	ECB-GENE-25442985	LOC119718807
1944935978	XP_038044155	ECB-GENE-25442990	LOC119718808
1944935985	XP_038044159	ECB-GENE-25442995	LOC119718812
1944936003	XP_038044170	ECB-GENE-25443000	LOC119718823
1944936005	XP_038044171	ECB-GENE-25443000	LOC119718823
1944936017	XP_038044177	ECB-GENE-25443007	LOC119718831
1944936021	XP_038044180	ECB-GENE-25443012	LOC119718833
1944936030	XP_038044184	ECB-GENE-25443017	LOC119718837
1944936034	XP_038044186	ECB-GENE-25443022	LOC119718840
1944936036	XP_038044187	ECB-GENE-25443022	LOC119718840
1944936038	XP_038044188	ECB-GENE-25443022	LOC119718840
1944936045	XP_038044191	ECB-GENE-25443031	LOC119718843
1944936053	XP_038044195	ECB-GENE-25443035	LOC119718847
1944936055	XP_038044196	ECB-GENE-25443035	LOC119718847
1944936063	XP_038044199	ECB-GENE-25443042	LOC119718852
1944936065	XP_038044200	ECB-GENE-25443042	LOC119718852
1944936069	XP_038044202	ECB-GENE-25443049	LOC119718854
1944936071	XP_038044203	ECB-GENE-25443054	LOC119718856
1944936081	XP_038044209	ECB-GENE-25443059	LOC119718860
1944936083	XP_038044210	ECB-GENE-25443059	LOC119718860
1944936087	XP_038044212	ECB-GENE-25443066	LOC119718863
1944936089	XP_038044213	ECB-GENE-25443066	LOC119718863
1944936091	XP_038044214	ECB-GENE-25443066	LOC119718863
1944936093	XP_038044215	ECB-GENE-25443066	LOC119718863
1944936111	XP_038044223	ECB-GENE-25443077	LOC119718872
1944936113	XP_038044224	ECB-GENE-25443077	LOC119718872
1944936115	XP_038044225	ECB-GENE-25443077	LOC119718872
1944936127	XP_038044231	ECB-GENE-25443086	LOC119718880
1944936129	XP_038044232	ECB-GENE-25443086	LOC119718880
1944936131	XP_038044233	ECB-GENE-25443093	LOC119718881
1944936150	XP_038044243	ECB-GENE-25443098	LOC119718889
1944936152	XP_038044244	ECB-GENE-25443103	LOC119718891
1944936155	XP_038044245	ECB-GENE-25443103	LOC119718891
1944936157	XP_038044246	ECB-GENE-25443103	LOC119718891
1944936159	XP_038044247	ECB-GENE-25443103	LOC119718891
1944936163	XP_038044249	ECB-GENE-25443114	LOC119718893
1944936165	XP_038044250	ECB-GENE-25443114	LOC119718893
1944936167	XP_038044251	ECB-GENE-25443114	LOC119718893
1944936169	XP_038044252	ECB-GENE-25443114	LOC119718893
1944936171	XP_038044253	ECB-GENE-25443125	LOC119718895
1944936189	XP_038044262	ECB-GENE-25443130	LOC119718906
1944936216	XP_038044277	ECB-GENE-25443140	LOC119718915
1944936218	XP_038044278	ECB-GENE-25443140	LOC119718915
1944936220	XP_038044279	ECB-GENE-25443140	LOC119718915
1944936222	XP_038044280	ECB-GENE-25443140	LOC119718915
1944936224	XP_038044281	ECB-GENE-25443140	LOC119718915
1944936226	XP_038044282	ECB-GENE-25443140	LOC119718915
1944936268	XP_038044303	ECB-GENE-25443165	LOC119719073
1944936276	XP_038044308	ECB-GENE-25443170	LOC119719076
1944936279	XP_038044309	ECB-GENE-25443170	LOC119719076
1944936281	XP_038044310	ECB-GENE-25443170	LOC119719076
1944936283	XP_038044311	ECB-GENE-25443170	LOC119719076
1944936285	XP_038044312	ECB-GENE-25443170	LOC119719076
1944936287	XP_038044313	ECB-GENE-25443185	LOC119719077
1944936289	XP_038044314	ECB-GENE-25443190	LOC119719078
1944936302	XP_038044321	ECB-GENE-25443195	LOC119719084
1944936304	XP_038044322	ECB-GENE-25443195	LOC119719084
1944936306	XP_038044323	ECB-GENE-25443195	LOC119719084
1944936308	XP_038044324	ECB-GENE-25443195	LOC119719084
1944936310	XP_038044325	ECB-GENE-25443195	LOC119719084
1944936312	XP_038044326	ECB-GENE-25443195	LOC119719084
1944936315	XP_038044327	ECB-GENE-25443195	LOC119719084
1944936317	XP_038044328	ECB-GENE-25443212	LOC119719085
1944936319	XP_038044329	ECB-GENE-25443212	LOC119719085
1944936321	XP_038044330	ECB-GENE-25443212	LOC119719085
1944936363	XP_038044351	ECB-GENE-25443221	LOC119719107
1944936365	XP_038044353	ECB-GENE-25443221	LOC119719107
1944936382	XP_038044361	ECB-GENE-25443228	LOC119719114
1944936436	XP_038044387	ECB-GENE-25443233	LOC119719137
1944936442	XP_038044390	ECB-GENE-25443238	LOC119719140
1944936444	XP_038044391	ECB-GENE-25443238	LOC119719140
1944936446	XP_038044392	ECB-GENE-25443238	LOC119719140
1944936454	XP_038044397	ECB-GENE-25443247	LOC119719145
1944936458	XP_038044399	ECB-GENE-25443252	LOC119719147
1944936461	XP_038044400	ECB-GENE-25443252	LOC119719147
1944936465	XP_038044402	ECB-GENE-25443259	LOC119719149
1944936467	XP_038044403	ECB-GENE-25443264	LOC119719150
1944936469	XP_038044404	ECB-GENE-25443264	LOC119719150
1944936471	XP_038044405	ECB-GENE-25443264	LOC119719150
1944936473	XP_038044406	ECB-GENE-25443264	LOC119719150
1944936475	XP_038044407	ECB-GENE-25443264	LOC119719150
1944936477	XP_038044408	ECB-GENE-25443264	LOC119719150
1944936541	XP_038044437	ECB-GENE-25443284	LOC119719169
1944936543	XP_038044438	ECB-GENE-25443284	LOC119719169
1944936546	XP_038044439	ECB-GENE-25443284	LOC119719169
1944936549	XP_038044440	ECB-GENE-25443284	LOC119719169
1944936551	XP_038044441	ECB-GENE-25443284	LOC119719169
1944936554	XP_038044442	ECB-GENE-25443284	LOC119719169
1944936557	XP_038044443	ECB-GENE-25443284	LOC119719169
1944936561	XP_038044444	ECB-GENE-25443284	LOC119719169
1944936564	XP_038044445	ECB-GENE-25443303	LOC119719172
1944936567	XP_038044446	ECB-GENE-25443303	LOC119719172
1944936570	XP_038044447	ECB-GENE-25443303	LOC119719172
1944936572	XP_038044448	ECB-GENE-25443303	LOC119719172
1944936575	XP_038044449	ECB-GENE-25443314	LOC119719174
1944936578	XP_038044450	ECB-GENE-25443314	LOC119719174
1944936580	XP_038044451	ECB-GENE-25443314	LOC119719174
1944936582	XP_038044452	ECB-GENE-25443314	LOC119719174
1944936584	XP_038044455	ECB-GENE-25443325	LOC119719175
1944936603	XP_038044464	ECB-GENE-25443330	LOC119719179
1944936605	XP_038044465	ECB-GENE-25443330	LOC119719179
1944936608	XP_038044466	ECB-GENE-25443337	LOC119719180
1944936616	XP_038044471	ECB-GENE-25443342	LOC119719184
1944936618	XP_038044472	ECB-GENE-25443342	LOC119719184
1944936620	XP_038044473	ECB-GENE-25443342	LOC119719184
1944936631	XP_038044478	ECB-GENE-25443351	LOC119719191
1944936635	XP_038044480	ECB-GENE-25443356	LOC119719193
1944936637	XP_038044481	ECB-GENE-25443356	LOC119719193
1944936639	XP_038044482	ECB-GENE-25443356	LOC119719193
1944936641	XP_038044483	ECB-GENE-25443365	LOC119719194
1944936678	XP_038044502	ECB-GENE-25443370	LOC119719208
1944936680	XP_038044503	ECB-GENE-25443370	LOC119719208
1944936693	XP_038044509	ECB-GENE-25443377	LOC119719211
1944936695	XP_038044510	ECB-GENE-25443377	LOC119719211
1944936697	XP_038044511	ECB-GENE-25443384	LOC119719213
1944936703	XP_038044514	ECB-GENE-25443390	LOC119719216
1944936706	XP_038044515	ECB-GENE-25443390	LOC119719216
1944936714	XP_038044519	ECB-GENE-25443397	LOC119719221
1944936716	XP_038044520	ECB-GENE-25443397	LOC119719221
1944936718	XP_038044522	ECB-GENE-25443397	LOC119719221
1944936735	XP_038044530	ECB-GENE-25443406	LOC119719230
1944936745	XP_038044534	ECB-GENE-25443411	LOC119719234
1944936749	XP_038044535	ECB-GENE-25443411	LOC119719234
1944936752	XP_038044536	ECB-GENE-25443418	LOC119719236
1944936807	XP_038044557	ECB-GENE-25443423	LOC119719253
1944936809	XP_038044558	ECB-GENE-25443428	LOC119719254
1944936812	XP_038044559	ECB-GENE-25443433	LOC119719255
1944936815	XP_038044561	ECB-GENE-25443438	LOC119719256
